Description,Z Coordinate,Name,latitude,longitude
http://www.bfro.net/GDB/show_article.asp?id=246,0.0,1987-04-2?,39.358349,-120.175002
http://www.bfro.net/GDB/show_article.asp?id=25,0.0,1988-06-22,34.19102,-80.283483
http://www.bfro.net/GDB/show_article.asp?id=250,0.0,1976-09-?? ~5mi,43.742151,-90.779553
http://www.bfro.net/GDB/show_article.asp?id=255,0.0,1988-??-??,41.047454,-81.543428
http://www.bfro.net/GDB/show_article.asp?id=257,0.0,1998-12-12,44.08733,-87.712959
http://www.bfro.net/GDB/show_article.asp?id=265,0.0,1987-11-?? ~7mi,40.338868,-79.722893
http://www.bfro.net/GDB/show_article.asp?id=282,0.0,1976-12-??,46.021042,-121.780093
http://www.bfro.net/GDB/show_article.asp?id=285,0.0,1972-07-26,40.617957,-89.570829
http://www.bfro.net/GDB/show_article.asp?id=287,0.0,1972-07-27,40.604053,-89.608779
http://www.bfro.net/GDB/show_article.asp?id=289,0.0,1976-09-?? ~10mi,35.402412,-78.007532
http://www.bfro.net/GDB/show_article.asp?id=292,0.0,1979-01-??,35.542145,-81.532882
http://www.bfro.net/GDB/show_article.asp?id=306,0.0,2002-06-?? ~5mi,48.106041,-124.256622
http://www.bfro.net/GDB/show_article.asp?id=308,0.0,1973-09-??,40.102812,-83.116036
http://www.bfro.net/GDB/show_article.asp?id=320,0.0,1980-07-17,40.364376,-83.549601
http://www.bfro.net/GDB/show_article.asp?id=320,0.0,1980-06-22,40.379047,-83.56862
http://www.bfro.net/GDB/show_article.asp?id=322,0.0,1980-08-?? ~3mi,39.234452,-82.386344
http://www.bfro.net/GDB/show_article.asp?id=322,0.0,1980-10-?? ~3mi,39.248357,-82.386094
http://www.bfro.net/GDB/show_article.asp?id=323,0.0,1978-07-08,40.58075,-82.434593
http://www.bfro.net/GDB/show_article.asp?id=323,0.0,1978-07-10,40.576372,-82.438549
http://www.bfro.net/GDB/show_article.asp?id=33,0.0,1994-06-11,45.169773,-101.252956
http://www.bfro.net/GDB/show_article.asp?id=335,0.0,19??-??-?? Multi,35.066986,-86.416341
http://www.bfro.net/GDB/show_article.asp?id=336,0.0,1979-09-??,36.435508,-86.610164
http://www.bfro.net/GDB/show_article.asp?id=34,0.0,1960-??-??,47.036591,-122.913378
http://www.bfro.net/GDB/show_article.asp?id=357,0.0,2003-11-19,34.516296,-95.206604
http://www.bfro.net/GDB/show_article.asp?id=363,0.0,1977-??-?? ~5mi,33.971443,-83.36651
http://www.bfro.net/GDB/show_article.asp?id=363,0.0,1979-08-?? ~5mi,33.376465,-82.280532
http://www.bfro.net/GDB/show_article.asp?id=363,0.0,19??-??-?? ~15mi,33.112793,-84.356118
http://www.bfro.net/GDB/show_article.asp?id=37,0.0,1990-09-??,48.092903,-121.952714
http://www.bfro.net/GDB/show_article.asp?id=372,0.0,1978-01-26,32.513695,-94.521096
http://www.bfro.net/GDB/show_article.asp?id=375,0.0,1978-07-31 ~2mi,42.907834,-94.375937
http://www.bfro.net/GDB/show_article.asp?id=375,0.0,1978-07-26 ~5mi,42.899144,-94.376596
http://www.bfro.net/GDB/show_article.asp?id=376,0.0,1978-09-2? ~5mi,42.810631,-94.051687
http://www.bfro.net/GDB/show_article.asp?id=379,0.0,1978-02-20 ~ 3mi,41.320438,-92.919966
http://www.bfro.net/GDB/show_article.asp?id=379,0.0,1978-09-1?,42.752953,-94.171982
http://www.bfro.net/GDB/show_article.asp?id=379,0.0,1978-09-?? ~5mi,42.937489,-94.52152
http://www.bfro.net/GDB/show_article.asp?id=379,0.0,1978-01-?? ~3mi,41.338034,-92.586537
http://www.bfro.net/GDB/show_article.asp?id=379,0.0,1978-08-28 ~3mi,40.636024,-92.726743
http://www.bfro.net/GDB/show_article.asp?id=379,0.0,1978-02-25,41.341918,-92.939746
http://www.bfro.net/GDB/show_article.asp?id=381,0.0,1980-01-21 ~3mi,42.512326,-91.465164
http://www.bfro.net/GDB/show_article.asp?id=386,0.0,1979-10-?? ~4mi,42.458725,-93.801855
http://www.bfro.net/GDB/show_article.asp?id=386,0.0,1979-11-15 ~2mi,41.717834,-94.043551
http://www.bfro.net/GDB/show_article.asp?id=414,0.0,1983-08-23,42.361742,-73.22448
http://www.bfro.net/GDB/show_article.asp?id=418,0.0,1960-10Aut ~5mi,32.833328,-86.633874
http://www.bfro.net/GDB/show_article.asp?id=419,0.0,1960-10Aut,32.801142,-86.5765
http://www.bfro.net/GDB/show_article.asp?id=424,0.0,1922-02-01 ~5mi,39.995384,-90.760771
http://www.bfro.net/GDB/show_article.asp?id=429,0.0,1965-09-2? ~2mi,39.878955,-88.991649
http://www.bfro.net/GDB/show_article.asp?id=43,0.0,1972-07-11 ~2mi,39.441111,-91.049716
http://www.bfro.net/GDB/show_article.asp?id=43,0.0,1972-07-21 ~2mi,39.443058,-91.043603
http://www.bfro.net/GDB/show_article.asp?id=430,0.0,1970-08-?? ~3mi,40.349607,-88.94368
http://www.bfro.net/GDB/show_article.asp?id=431,0.0,1972-07-2?,37.009249,-89.173018
http://www.bfro.net/GDB/show_article.asp?id=434,0.0,1968-10-18,40.378731,-90.176622
http://www.bfro.net/GDB/show_article.asp?id=45,0.0,2000-07-31,39.160337,-76.725874
http://www.bfro.net/GDB/show_article.asp?id=46,0.0,1987-11-13 ~3mi,43.379581,-71.717358
http://www.bfro.net/GDB/show_article.asp?id=47,0.0,1977-05-10,42.7432,-71.591641
http://www.bfro.net/GDB/show_article.asp?id=52,0.0,1975-07Sum ~4mi,47.017365,-121.317374
http://www.bfro.net/GDB/show_article.asp?id=55,0.0,1973-09-?? ~2mi,42.565359,-91.447712
http://www.bfro.net/GDB/show_article.asp?id=55,0.0,1980-01-15 ~2mi,42.480783,-91.458877
http://www.bfro.net/GDB/show_article.asp?id=55,0.0,1980-01-13 ~3mi,42.614293,-91.398955
http://www.bfro.net/GDB/show_article.asp?id=59,0.0,1980-06-17,43.468609,-110.757649
http://www.bfro.net/GDB/show_article.asp?id=62,0.0,1923-07-23,47.434158,-79.723984
http://www.bfro.net/GDB/show_article.asp?id=63,0.0,1946-08-16,47.399826,-79.774631
http://www.bfro.net/GDB/show_article.asp?id=64,0.0,1965-08-01,43.129696,-79.438985
http://www.bfro.net/GDB/show_article.asp?id=65,0.0,1965-08-25,43.152022,-79.349181
http://www.bfro.net/GDB/show_article.asp?id=66,0.0,1970-08-0?,47.397594,-79.692
http://www.bfro.net/GDB/show_article.asp?id=67,0.0,1978-09-2?,49.724121,-86.956454
http://www.bfro.net/GDB/show_article.asp?id=69,0.0,1997-06-??,50.614014,-92.150481
http://www.bfro.net/GDB/show_article.asp?id=73,0.0,1998-08-?? ~15mi,52.7845,-106.325
http://www.bfro.net/GDB/show_article.asp?id=76,0.0,1982-04-??,36.123648,-99.307078
http://www.bfro.net/GDB/show_article.asp?id=78,0.0,1964-07-21,39.235675,-95.961051
http://www.bfro.net/GDB/show_article.asp?id=79,0.0,1977-07-21 ~10mi,39.150435,-94.660461
http://www.bfro.net/GDB/show_article.asp?id=82,0.0,1977-01-20 ~5mi,31.560287,-91.401998
http://www.bfro.net/GDB/show_article.asp?id=86,0.0,1958-10-?? ~3mi,41.38833,-123.716448
http://www.bfro.net/GDB/show_article.asp?id=87,0.0,1958-10-1?,41.383899,-123.716334
http://www.bfro.net/GDB/show_article.asp?id=88,0.0,1977-05-??,41.284475,-74.586185
http://www.bfro.net/GDB/show_article.asp?id=89,0.0,1978-02-11,47.730703,-118.249833
http://www.bfro.net/GDB/show_article.asp?id=9,0.0,1980-01-?? ~5mi,37.083321,-116.315708
http://www.bfro.net/GDB/show_article.asp?id=90,0.0,1992-09-25 ~5mi,41.523771,-124.036911
http://www.bfro.net/GDB/show_article.asp?id=90,0.0,1992-09-25 ~5mi,41.525059,-124.038631
http://www.bfro.net/GDB/show_article.asp?id=91,0.0,1924-07-??,46.207809,-122.085922
http://www.bfro.net/GDB/show_article.asp?id=94,0.0,1973-03-??,34.690018,-117.929146
http://www.bfro.net/GDB/show_article.asp?id=95,0.0,1973-03-??,34.679203,-117.92591
http://www.bfro.net/GDB/show_article.asp?id=96,0.0,1981-05-?? ~4mi,46.772919,-122.311999
http://www.bfro.net/GDB/show_report.asp?id=10001,0.0,1987-04-13 ~5mi,59.458694,-123.211755
http://www.bfro.net/GDB/show_report.asp?id=10006,0.0,2004-12-12 ~2mi,40.122757,-80.697117
http://www.bfro.net/GDB/show_report.asp?id=10012,0.0,1988-12-03,47.71431,-116.960981
http://www.bfro.net/GDB/show_report.asp?id=10024,0.0,1982-10-31,40.256567,-111.608152
http://www.bfro.net/GDB/show_report.asp?id=1003,0.0,1984-10-15 ~1mi,29.858179,-81.332857
http://www.bfro.net/GDB/show_report.asp?id=10034,0.0,1989-11-04,44.032924,-120.486874
http://www.bfro.net/GDB/show_report.asp?id=10037,0.0,1981-07-??,41.735816,-89.707981
http://www.bfro.net/GDB/show_report.asp?id=10046,0.0,1971-10-16,40.895834,-74.312608
http://www.bfro.net/GDB/show_report.asp?id=1005,0.0,1993-12-?? ~3 mi,41.945972,-75.328228
http://www.bfro.net/GDB/show_report.asp?id=10062,0.0,2004-12-18,46.98852,-123.82231
http://www.bfro.net/GDB/show_report.asp?id=10074,0.0,2004-08-??,33.866483,-97.013457
http://www.bfro.net/GDB/show_report.asp?id=10082,0.0,2004-12-21 ~2mi,37.067673,-79.850061
http://www.bfro.net/GDB/show_report.asp?id=10091,0.0,2004-10-1?,48.144751,-123.729552
http://www.bfro.net/GDB/show_report.asp?id=10093,0.0,1999-11-??,36.134698,-93.927428
http://www.bfro.net/GDB/show_report.asp?id=10095,0.0,1985-12-??,45.581589,-118.604876
http://www.bfro.net/GDB/show_report.asp?id=10097,0.0,1993-09-?? ~3mi,46.197767,-123.971144
http://www.bfro.net/GDB/show_report.asp?id=10114,0.0,2004-07-2? ~10mi,33.153048,-105.784921
http://www.bfro.net/GDB/show_report.asp?id=10119,0.0,1969-01-10 ~20mi,49.221926,-121.056667
http://www.bfro.net/GDB/show_report.asp?id=10123,0.0,2004-12-25,40.520947,-109.604084
http://www.bfro.net/GDB/show_report.asp?id=10126,0.0,2004-06-02,33.19622,-105.718595
http://www.bfro.net/GDB/show_report.asp?id=10127,0.0,1988-06-?? ~3mi,53.43956,-119.197031
http://www.bfro.net/GDB/show_report.asp?id=10136,0.0,2001-10-22,42.113771,-76.150087
http://www.bfro.net/GDB/show_report.asp?id=10141,0.0,2005-01-01,43.16391,-81.677667
http://www.bfro.net/GDB/show_report.asp?id=10151,0.0,1974-09-16 ~1mi,42.077969,-84.671905
http://www.bfro.net/GDB/show_report.asp?id=10153,0.0,1973-07Sum,39.411727,-85.836134
http://www.bfro.net/GDB/show_report.asp?id=10157,0.0,1988-04-15,32.009954,-94.165629
http://www.bfro.net/GDB/show_report.asp?id=1018,0.0,1989-11-2?,39.941654,-83.641515
http://www.bfro.net/GDB/show_report.asp?id=10192,0.0,2002-11-14 ~3mi,30.981789,-87.185583
http://www.bfro.net/GDB/show_report.asp?id=102,0.0,2000-08-19 ~2mi,45.743347,-123.478661
http://www.bfro.net/GDB/show_report.asp?id=1021,0.0,1972-07Sum ~5mi,29.735184,-81.960043
http://www.bfro.net/GDB/show_report.asp?id=1022,0.0,1990-10Aut,33.969941,-87.466686
http://www.bfro.net/GDB/show_report.asp?id=10220,0.0,1989-11-15 ~12mi,35.188522,-86.834199
http://www.bfro.net/GDB/show_report.asp?id=10234,0.0,2005-01-10,34.63397,-98.650801
http://www.bfro.net/GDB/show_report.asp?id=10239,0.0,1994-08-?? ~5mi,28.867221,-100.534352
http://www.bfro.net/GDB/show_report.asp?id=1024,0.0,1953-12-??,37.319441,-84.929346
http://www.bfro.net/GDB/show_report.asp?id=10249,0.0,1995-11-11 ~5mi,39.637299,-74.62382
http://www.bfro.net/GDB/show_report.asp?id=10251,0.0,2003-09-30,41.315401,-78.325283
http://www.bfro.net/GDB/show_report.asp?id=10258,0.0,1987-10Aut,48.931539,-122.022374
http://www.bfro.net/GDB/show_report.asp?id=10260,0.0,1978-07-04,48.283131,-115.646861
http://www.bfro.net/GDB/show_report.asp?id=10265,0.0,2003-04-??,40.326369,-123.925869
http://www.bfro.net/GDB/show_report.asp?id=10266,0.0,2002-09-17,35.630465,-108.833027
http://www.bfro.net/GDB/show_report.asp?id=1027,0.0,2000-09-17,35.366406,-111.509444
http://www.bfro.net/GDB/show_report.asp?id=10272,0.0,1993-12-??,30.031815,-94.844859
http://www.bfro.net/GDB/show_report.asp?id=10273,0.0,1982-07Sum,28.977299,-96.025136
http://www.bfro.net/GDB/show_report.asp?id=10277,0.0,1993-11-?? ~5mi,30.546112,-96.600538
http://www.bfro.net/GDB/show_report.asp?id=10279,0.0,2005-01-16 ~2mi,39.25621,-123.208454
http://www.bfro.net/GDB/show_report.asp?id=1028,0.0,1982-10-?? ~10mi,35.782471,-112.437482
http://www.bfro.net/GDB/show_report.asp?id=10284,0.0,2004-06-??,38.422419,-86.2554
http://www.bfro.net/GDB/show_report.asp?id=10289,0.0,1996-08-15,44.267215,-74.143843
http://www.bfro.net/GDB/show_report.asp?id=1030,0.0,1973-08-23,26.521769,-81.853406
http://www.bfro.net/GDB/show_report.asp?id=10308,0.0,2001-05-2?,48.755951,-88.614653
http://www.bfro.net/GDB/show_report.asp?id=1031,0.0,1980-02-?? ~5mi,43.041172,-124.211829
http://www.bfro.net/GDB/show_report.asp?id=10324,0.0,1997-07-04,44.776154,-118.770548
http://www.bfro.net/GDB/show_report.asp?id=10330,0.0,2003-02-??,39.980278,-83.520928
http://www.bfro.net/GDB/show_report.asp?id=10349,0.0,2005-01-23,36.98041,-104.482656
http://www.bfro.net/GDB/show_report.asp?id=10354,0.0,1985-07Sum ~10mi,47.794647,-117.566501
http://www.bfro.net/GDB/show_report.asp?id=10357,0.0,2005-01-23 ~2mi,46.784699,-114.045807
http://www.bfro.net/GDB/show_report.asp?id=1036,0.0,1994-08-?? ~10mi,35.713634,-118.18245
http://www.bfro.net/GDB/show_report.asp?id=10397,0.0,1977-08-??,47.806701,-121.880757
http://www.bfro.net/GDB/show_report.asp?id=10407,0.0,2005-01-09 ~5mi,30.54902,-95.588425
http://www.bfro.net/GDB/show_report.asp?id=10421,0.0,1982-07-??,38.69314,-83.128565
http://www.bfro.net/GDB/show_report.asp?id=10422,0.0,2005-02-05 ~3mi,34.643412,-94.661673
http://www.bfro.net/GDB/show_report.asp?id=1043,0.0,1950-04Spr,45.757713,-121.645875
http://www.bfro.net/GDB/show_report.asp?id=10438,0.0,1978-11-?? ~10mi,30.30201,-94.921836
http://www.bfro.net/GDB/show_report.asp?id=10445,0.0,2004-??-??,38.505734,-90.689316
http://www.bfro.net/GDB/show_report.asp?id=10446,0.0,2005-01-?? ~2mi,44.372728,-90.721393
http://www.bfro.net/GDB/show_report.asp?id=1045,0.0,1993-10-?? ~3mi,37.981528,-84.907608
http://www.bfro.net/GDB/show_report.asp?id=1046,0.0,2000-11-25 ~.5mi,42.478023,-93.820123
http://www.bfro.net/GDB/show_report.asp?id=10470,0.0,1993-08-02,46.019256,-121.747472
http://www.bfro.net/GDB/show_report.asp?id=10486,0.0,1995-10-??,35.93434,-87.263338
http://www.bfro.net/GDB/show_report.asp?id=1049,0.0,1978-11-??,48.011971,-93.819701
http://www.bfro.net/GDB/show_report.asp?id=10498,0.0,1979-09-15 ~2mi,33.814974,-86.815374
http://www.bfro.net/GDB/show_report.asp?id=105,0.0,1997-09-??,40.535603,-80.163293
http://www.bfro.net/GDB/show_report.asp?id=10501,0.0,2005-02-05 ~3mi,33.595376,-86.318066
http://www.bfro.net/GDB/show_report.asp?id=10506,0.0,1983-12-??,30.436834,-93.952065
http://www.bfro.net/GDB/show_report.asp?id=10509,0.0,2004-06-15,48.743248,-121.601299
http://www.bfro.net/GDB/show_report.asp?id=10510,0.0,1969-10-?? ~5mi,47.781773,-115.955803
http://www.bfro.net/GDB/show_report.asp?id=10533,0.0,1977-07-04,38.835812,-105.082645
http://www.bfro.net/GDB/show_report.asp?id=10538,0.0,1973-07-10,40.040102,-86.108994
http://www.bfro.net/GDB/show_report.asp?id=1055,0.0,1993-04-??,38.875465,-120.150618
http://www.bfro.net/GDB/show_report.asp?id=10556,0.0,1981-02-02 ~2mi,36.92874,-83.053058
http://www.bfro.net/GDB/show_report.asp?id=10572,0.0,1966-08-??,49.497528,-119.580902
http://www.bfro.net/GDB/show_report.asp?id=1058,0.0,1994-08-?? ~5mi,41.384811,-123.273498
http://www.bfro.net/GDB/show_report.asp?id=1059,0.0,1983-10-??,48.389626,-93.429771
http://www.bfro.net/GDB/show_report.asp?id=10591,0.0,2004-01-08 ~5mi,30.539246,-95.320481
http://www.bfro.net/GDB/show_report.asp?id=10595,0.0,1972-07-?? ~5mi,34.747573,-95.789169
http://www.bfro.net/GDB/show_report.asp?id=10597,0.0,2004-03-?? ~5mi,55.334015,-118.895
http://www.bfro.net/GDB/show_report.asp?id=1060,0.0,1994-07Sum,48.865299,-95.243938
http://www.bfro.net/GDB/show_report.asp?id=10608,0.0,1972-11-18 ~2mi,35.638661,-81.611192
http://www.bfro.net/GDB/show_report.asp?id=10609,0.0,1991-07-20,45.981002,-89.727234
http://www.bfro.net/GDB/show_report.asp?id=1061,0.0,1984-06-?? ~2mi,27.717819,-82.462621
http://www.bfro.net/GDB/show_report.asp?id=10611,0.0,1992-10-04 ~10mi,49.562073,-83.041167
http://www.bfro.net/GDB/show_report.asp?id=10617,0.0,1977-08-?? ~4mi,37.343591,-95.879834
http://www.bfro.net/GDB/show_report.asp?id=1062,0.0,1978-07-??,47.168641,-92.310629
http://www.bfro.net/GDB/show_report.asp?id=10620,0.0,2005-02-06,47.876229,-95.019382
http://www.bfro.net/GDB/show_report.asp?id=10623,0.0,2005-02-11 ~20mi,33.171844,-80.79862
http://www.bfro.net/GDB/show_report.asp?id=1063,0.0,1963-10-??,32.241783,-95.324428
http://www.bfro.net/GDB/show_report.asp?id=10632,0.0,1978-08-2?,40.985012,-78.44543
http://www.bfro.net/GDB/show_report.asp?id=10633,0.0,2005-02-13,49.922562,-123.153933
http://www.bfro.net/GDB/show_report.asp?id=1064,0.0,1991-10Aut,47.464371,-92.422298
http://www.bfro.net/GDB/show_report.asp?id=10646,0.0,2004-09-15,46.375523,-122.12888
http://www.bfro.net/GDB/show_report.asp?id=1065,0.0,1992-05-??,45.987225,-118.062245
http://www.bfro.net/GDB/show_report.asp?id=10653,0.0,1974-04Spr,47.146046,-122.303839
http://www.bfro.net/GDB/show_report.asp?id=10658,0.0,2005-02-15,38.44408,-86.487286
http://www.bfro.net/GDB/show_report.asp?id=10660,0.0,1974-11-09~5mi,38.398075,-95.646916
http://www.bfro.net/GDB/show_report.asp?id=10678,0.0,1999-06-12,38.451762,-86.050487
http://www.bfro.net/GDB/show_report.asp?id=1068,0.0,1995-10-29,37.328367,-119.015374
http://www.bfro.net/GDB/show_report.asp?id=10687,0.0,1973-07Sum,39.010563,-76.545781
http://www.bfro.net/GDB/show_report.asp?id=1069,0.0,1986-08-20 ~10mi,41.770449,-110.657167
http://www.bfro.net/GDB/show_report.asp?id=10718,0.0,1976-09-??,37.82537,-119.467958
http://www.bfro.net/GDB/show_report.asp?id=10729,0.0,1992-09-??,41.117363,-81.814078
http://www.bfro.net/GDB/show_report.asp?id=10733,0.0,2002-04-?? ~2mi,30.311966,-95.31923
http://www.bfro.net/GDB/show_report.asp?id=10734,0.0,1975-07-??,48.613451,-93.419675
http://www.bfro.net/GDB/show_report.asp?id=10740,0.0,2005-02-09,35.800216,-88.305996
http://www.bfro.net/GDB/show_report.asp?id=1075,0.0,1977-05-01,38.509333,-107.886904
http://www.bfro.net/GDB/show_report.asp?id=10765,0.0,1977-08-09 ~7mi,37.343903,-86.185014
http://www.bfro.net/GDB/show_report.asp?id=10766,0.0,2005-02-24,41.572287,-81.22063
http://www.bfro.net/GDB/show_report.asp?id=1077,0.0,1995-04-17,47.894554,-122.017737
http://www.bfro.net/GDB/show_report.asp?id=10771,0.0,1986-10-?? ~5mi,35.169468,-84.393512
http://www.bfro.net/GDB/show_report.asp?id=10775,0.0,1976-02-12,55.074463,-114.089122
http://www.bfro.net/GDB/show_report.asp?id=10776,0.0,1999-01-16,36.386461,-80.46616
http://www.bfro.net/GDB/show_report.asp?id=10778,0.0,1994-08-??,39.220572,-77.449506
http://www.bfro.net/GDB/show_report.asp?id=10783,0.0,1989-07-??,36.013591,-86.494401
http://www.bfro.net/GDB/show_report.asp?id=1079,0.0,1981-10-??,28.656729,-81.322145
http://www.bfro.net/GDB/show_report.asp?id=10797,0.0,2005-02-26,39.152784,-95.458962
http://www.bfro.net/GDB/show_report.asp?id=10800,0.0,2004-11-24 ~10mi,30.550661,-95.130311
http://www.bfro.net/GDB/show_report.asp?id=10805,0.0,1996-10-26 ~5mi,41.845207,-77.700637
http://www.bfro.net/GDB/show_report.asp?id=1081,0.0,1972-09-?? ~3mi,45.22419,-92.852738
http://www.bfro.net/GDB/show_report.asp?id=10814,0.0,2004-12-14,35.555449,-84.045558
http://www.bfro.net/GDB/show_report.asp?id=1082,0.0,1996-06-??,44.468708,-103.416722
http://www.bfro.net/GDB/show_report.asp?id=10829,0.0,2005-02-20,36.836976,-89.134729
http://www.bfro.net/GDB/show_report.asp?id=1083,0.0,1955-10-??,52.946205,-119.425403
http://www.bfro.net/GDB/show_report.asp?id=10855,0.0,1998-11-??,29.611609,-82.921991
http://www.bfro.net/GDB/show_report.asp?id=10861,0.0,1976-07-??,40.283016,-83.064892
http://www.bfro.net/GDB/show_report.asp?id=10863,0.0,2005-01-13 ~2mi,40.498695,-82.877019
http://www.bfro.net/GDB/show_report.asp?id=10864,0.0,1999-07-02 ~110mi,51.28418,-117.031057
http://www.bfro.net/GDB/show_report.asp?id=10867,0.0,1981-08-07,27.284127,-82.466222
http://www.bfro.net/GDB/show_report.asp?id=10874,0.0,1986-10-11,31.159887,-82.099364
http://www.bfro.net/GDB/show_report.asp?id=10877,0.0,2000-06-??,34.960663,-111.523085
http://www.bfro.net/GDB/show_report.asp?id=10878,0.0,2005-03-08 ~2mi,49.53289,-123.940333
http://www.bfro.net/GDB/show_report.asp?id=10879,0.0,2000-05-??,38.94619,-87.976441
http://www.bfro.net/GDB/show_report.asp?id=10881,0.0,2005-03-06 ~30mi,46.0746,-121.846452
http://www.bfro.net/GDB/show_report.asp?id=10883,0.0,2005-02-13 ~3mi,50.769196,-112.788914
http://www.bfro.net/GDB/show_report.asp?id=10889,0.0,1984-02-11,44.648952,-85.776052
http://www.bfro.net/GDB/show_report.asp?id=1089,0.0,1972-07Sum,40.365003,-79.355099
http://www.bfro.net/GDB/show_report.asp?id=10892,0.0,1980-04-??,40.572832,-89.972836
http://www.bfro.net/GDB/show_report.asp?id=1090,0.0,1979-08-??,38.055021,-120.181867
http://www.bfro.net/GDB/show_report.asp?id=10904,0.0,2003-11-17,44.365915,-84.056369
http://www.bfro.net/GDB/show_report.asp?id=1091,0.0,1924-07-?? ~10mi,50.51033,-124.285587
http://www.bfro.net/GDB/show_report.asp?id=10910,0.0,1989-10-??,38.68741,-89.089122
http://www.bfro.net/GDB/show_report.asp?id=10913,0.0,2002-11-05 ~3mi,33.150387,-92.621564
http://www.bfro.net/GDB/show_report.asp?id=10918,0.0,2004-11-16 ~2mi,41.074877,-74.295606
http://www.bfro.net/GDB/show_report.asp?id=10919,0.0,1975-07Sum,34.887949,-92.147132
http://www.bfro.net/GDB/show_report.asp?id=10925,0.0,1991-02-24 ~2mi,38.574286,-82.649513
http://www.bfro.net/GDB/show_report.asp?id=10925,0.0,1991-02-24 ~2mi,38.569736,-82.655551
http://www.bfro.net/GDB/show_report.asp?id=10927,0.0,1997-10-??,38.693333,-90.528563
http://www.bfro.net/GDB/show_report.asp?id=10928,0.0,2005-03-13 ~3mi,44.668436,-123.23805
http://www.bfro.net/GDB/show_report.asp?id=10934,0.0,1996-04-?? ~15mi,45.679264,-118.016466
http://www.bfro.net/GDB/show_report.asp?id=10945,0.0,2005-03-13,38.980801,-81.690379
http://www.bfro.net/GDB/show_report.asp?id=10948,0.0,2003-07-??,48.82814,-122.179255
http://www.bfro.net/GDB/show_report.asp?id=10960,0.0,2004-08-??,43.803349,-113.82738
http://www.bfro.net/GDB/show_report.asp?id=10974,0.0,1987-03-??,48.303537,-120.067372
http://www.bfro.net/GDB/show_report.asp?id=10977,0.0,1978-12-18,43.928018,-124.115034
http://www.bfro.net/GDB/show_report.asp?id=1098,0.0,1999-08-?? ~10mi,45.06506,-101.951016
http://www.bfro.net/GDB/show_report.asp?id=1098,0.0,1999-08-?? ~10mi,45.023797,-102.026259
http://www.bfro.net/GDB/show_report.asp?id=1098,0.0,1999-08-?? ~2mi,45.030996,-102.006472
